Orden;Material;Texto breve material;Texto Breve Producto;Mes;Fecha;Tipo;Linea;Cant_Plan_(KG);Cant_Real_(KG);Costo_Plan;Costo_Real;UMB
30749247;7002798;Color Natural Anato al 2-3;Mezcla tradicional Fresa;jul;29/07/2026;MP;Mezclas;0,085000;0,085000;7344,255000;7344,000000;KG
30749247;;AGUA;Mezcla tradicional Fresa;jul;29/07/2026;MP;Mezclas;1037,023000;0,000000;0,000000;0,000000;KG
30749247;3006308;Reproceso mezcla crema;Mezcla tradicional Fresa;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749248;7001375;Azucar Blanco Meals;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;263,040000;242,322000;707577,600000;651781,000000;KG
30749248;7006634;Glucosa StableSweet 11044;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;109,600000;100,000000;392148,800000;357834,000000;KG
30749248;7003829;Grasa Vegetal Meals;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;197,280000;181,000000;1236353,760000;1134287,000000;KG
30749248;7001347;Leche descremada;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;223,584000;205,974000;2756567,136000;2534073,000000;KG
30749248;7000548;Suero de leche en polvo;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;43,840000;40,387000;257779,200000;237463,000000;KG
30749248;7001531;Maltodextrina 18-22;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;10,960000;10,097000;54602,720000;50302,000000;KG
30749248;7008656;Cremodan Shape Pro- DANISCO;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;13,152000;12,117000;353907,168000;326052,000000;KG
30749248;;AGUA;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;1325,722000;0,000000;0,000000;0,000000;KG
30749248;3006308;Reproceso mezcla crema;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;0,003000;172,650000;10,761000;619295,000000;KG
30749248;7001049;Acido citrico;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;2,192000;2,192000;9905,648000;9838,000000;KG
30749248;7002800;Color Curcuma CrH T-PT8-WS;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;0,439000;0,439000;59297,925000;61262,000000;KG
30749248;7002798;Color Natural Anato al 2-3;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;0,439000;0,439000;37930,917000;37931,000000;KG
30749248;7007259;Ext. Lulo Maracuyá Mane MEX-EC0349353;Mezcla Scooping Lulo Maracuya;jul;29/07/2026;MP;Mezclas;1,754000;1,754000;133823,184000;133823,000000;KG
30749249;7001375;Azucar Blanco Meals;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;236,760000;236,760000;636884,400000;636820,000000;KG
30749249;7001347;Leche descremada;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;177,570000;177,570000;2189260,530000;2184622,000000;KG
30749249;7003829;Grasa Vegetal Meals;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;177,570000;177,000000;1112831,190000;1109220,000000;KG
30749249;7006634;Glucosa StableSweet 11044;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;118,380000;118,000000;423563,640000;422244,000000;KG
30749249;7008656;Cremodan Shape Pro- DANISCO;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;11,838000;11,838000;318548,742000;318545,000000;KG
30749249;7006526;Aroma Artif. Vainilla 08517009;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;1,973000;1,973000;60681,588000;60681,000000;KG
30749249;;AGUA;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;1248,909000;0,000000;0,000000;0,000000;KG
30749249;3006308;Reproceso mezcla crema;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749250;7001375;Azucar Blanco Meals;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;98,640000;98,640000;265341,600000;265315,000000;KG
30749250;7001347;Leche descremada;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;73,980000;73,980000;912099,420000;910167,000000;KG
30749250;7003829;Grasa Vegetal Meals;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;73,980000;74,000000;463632,660000;463742,000000;KG
30749250;7006634;Glucosa StableSweet 11044;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;49,320000;49,000000;176466,960000;175339,000000;KG
30749250;7008656;Cremodan Shape Pro- DANISCO;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;4,932000;4,932000;132715,188000;132714,000000;KG
30749250;7006526;Aroma Artif. Vainilla 08517009;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;0,822000;0,822000;25281,432000;25281,000000;KG
30749250;;AGUA;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;520,326000;0,000000;0,000000;0,000000;KG
30749250;3006308;Reproceso mezcla crema;Mezcla helado cremoso Vainilla;jul;29/07/2026;MP;Mezclas;0,001000;0,000000;3,587000;0,000000;KG
30749251;;AGUA;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;679,459000;0,000000;0,000000;0,000000;KG
30749251;7006634;Glucosa StableSweet 11044;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;98,640000;96,000000;352933,920000;343521,000000;KG
30749251;7001375;Azucar Blanco Meals;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;90,968000;90,968000;244703,920000;244679,000000;KG
30749251;7001086;Leche en polvo entera;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;90,968000;90,968000;1710835,176000;1710859,000000;KG
30749251;7001347;Leche descremada;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;65,760000;65,760000;810755,040000;809796,000000;KG
30749251;7003829;Grasa Vegetal Meals;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;42,744000;42,000000;267876,648000;263205,000000;KG
30749251;7006458;Inulina;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;16,440000;16,440000;316881,000000;316883,000000;KG
30749251;7008656;Cremodan Shape Pro- DANISCO;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;6,576000;6,576000;176953,584000;176951,000000;KG
30749251;7005892;Calcio Eficaps al 92;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;2,192000;2,192000;65599,984000;65599,000000;KG
30749251;7001906;Extracto vainilla  MEX-EC0306525;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;1,096000;1,096000;22459,232000;22459,000000;KG
30749251;7008249;Ext Vaini Tipo Borbon Natural 1013155;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;1,096000;1,096000;95298,296000;95298,000000;KG
30749251;7002798;Color Natural Anato al 2-3;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;0,062000;0,062000;5356,986000;5357,000000;KG
30749251;3006308;Reproceso mezcla crema;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749252;;AGUA;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;611,740000;0,000000;0,000000;0,000000;KG
30749252;7006634;Glucosa StableSweet 11044;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;88,740000;88,000000;317511,720000;314894,000000;KG
30749252;7001375;Azucar Blanco Meals;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;81,838000;81,838000;220144,220000;220122,000000;KG
30749252;7001086;Leche en polvo entera;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;81,838000;81,838000;1539127,266000;1539149,000000;KG
30749252;7001347;Leche descremada;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;59,160000;59,160000;729383,640000;728521,000000;KG
30749252;7003829;Grasa Vegetal Meals;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;38,454000;38,000000;240991,218000;238138,000000;KG
30749252;7006458;Inulina;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;14,790000;14,790000;285077,250000;285079,000000;KG
30749252;7008656;Cremodan Shape Pro- DANISCO;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;5,916000;5,916000;159193,644000;159192,000000;KG
30749252;7005892;Calcio Eficaps al 92;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;1,972000;1,972000;59016,044000;59015,000000;KG
30749252;7001049;Acido citrico;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;0,247000;0,247000;1116,193000;1116,000000;KG
30749252;7006066;Sabor Fresa Mane MEX-ECO346645;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;0,986000;0,986000;48172,016000;48172,000000;KG
30749252;7004408;Color Carmin al 15;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;0,296000;0,296000;96505,768000;96506,000000;KG
30749252;7004061;Annato Novacolor MLS;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;0,025000;0,025000;3055,575000;3056,000000;KG
30749252;3006308;Reproceso mezcla crema;Mezcla fresa nuevo perfil;jul;29/07/2026;MP;Mezclas;0,001000;0,000000;3,587000;0,000000;KG
30749253;;AGUA;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;1175,414000;0,000000;0,000000;0,000000;KG
30749253;7006634;Glucosa StableSweet 11044;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;170,640000;169,000000;610549,920000;604740,000000;KG
30749253;7001375;Azucar Blanco Meals;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;157,368000;157,368000;423319,920000;423277,000000;KG
30749253;7001086;Leche en polvo entera;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;157,368000;157,368000;2959619,976000;2959662,000000;KG
30749253;7001347;Leche descremada;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;113,760000;113,760000;1402547,040000;1400889,000000;KG
30749253;7003829;Grasa Vegetal Meals;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;73,944000;72,000000;463407,048000;451208,000000;KG
30749253;7006458;Inulina;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;28,440000;28,440000;548181,000000;548184,000000;KG
30749253;7008656;Cremodan Shape Pro- DANISCO;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;11,376000;11,376000;306116,784000;306113,000000;KG
30749253;7005892;Calcio Eficaps al 92;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;3,792000;3,792000;113483,184000;113482,000000;KG
30749253;7001906;Extracto vainilla  MEX-EC0306525;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;1,896000;1,896000;38852,832000;38853,000000;KG
30749253;7008249;Ext Vaini Tipo Borbon Natural 1013155;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;1,896000;1,896000;164859,096000;164859,000000;KG
30749253;7002798;Color Natural Anato al 2-3;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;0,107000;0,107000;9245,121000;9245,000000;KG
30749253;3006308;Reproceso mezcla crema;Mezcla vainilla nuevo perfil;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749254;7001375;Azucar Blanco Meals;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;186,890000;186,890000;502734,100000;502684,000000;KG
30749254;7001086;Leche en polvo entera;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;142,716000;142,716000;2684059,812000;2684098,000000;KG
30749254;7003829;Grasa Vegetal Meals;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;118,930000;118,000000;745334,310000;739480,000000;KG
30749254;7001347;Leche descremada;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;91,746000;91,746000;1131136,434000;1129799,000000;KG
30749254;7006634;Glucosa StableSweet 11044;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;84,950000;84,000000;303951,100000;300581,000000;KG
30749254;7000548;Suero de leche en polvo;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;5,097000;5,097000;29970,360000;29969,000000;KG
30749254;7008656;Cremodan Shape Pro- DANISCO;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;10,194000;10,194000;274310,346000;274307,000000;KG
30749254;7010001;Extracto Malvavisco MEX-EC0346247;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;3,398000;3,398000;195371,408000;195370,000000;KG
30749254;;AGUA;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;1055,079000;0,000000;0,000000;0,000000;KG
30749254;3006308;Reproceso mezcla crema;Mezcla clasica cookies;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749255;;AGUA;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;1038,120000;0,000000;0,000000;0,000000;KG
30749255;7001347;Leche descremada;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;185,680000;185,680000;2289248,720000;2282807,000000;KG
30749255;7006634;Glucosa StableSweet 11044;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;151,920000;151,000000;543569,760000;540330,000000;KG
30749255;7001375;Azucar Blanco Meals;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;151,920000;151,920000;408664,800000;408624,000000;KG
30749255;7003829;Grasa Vegetal Meals;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;114,784000;114,000000;719351,328000;714413,000000;KG
30749255;7000548;Suero de leche en polvo;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;16,880000;16,880000;99254,400000;99249,000000;KG
30749255;7007484;Estabilizante Duas Rodas COL 20;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;10,128000;10,128000;279958,176000;279954,000000;KG
30749255;7006458;Inulina;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;16,880000;16,880000;325362,000000;368899,000000;KG
30749255;7001906;Extracto vainilla  MEX-EC0306525;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;1,688000;1,688000;34590,496000;34591,000000;KG
30749255;3006308;Reproceso mezcla crema;Mezcla tradicional Vainilla;jul;29/07/2026;MP;Mezclas;0,002000;0,000000;7,174000;0,000000;KG
30749256;7001375;Azucar Blanco Meals;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;263,040000;263,040000;707577,600000;707506,000000;KG
30749256;7006634;Glucosa StableSweet 11044;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;109,600000;108,000000;392148,800000;386461,000000;KG
30749256;7003829;Grasa Vegetal Meals;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;197,280000;197,000000;1236353,760000;1234555,000000;KG
30749256;7001347;Leche descremada;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;223,584000;223,584000;2756567,136000;2748810,000000;KG
30749256;7000548;Suero de leche en polvo;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;43,840000;43,840000;257779,200000;257766,000000;KG
30749256;7001531;Maltodextrina 18-22;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;10,960000;10,960000;54602,720000;54601,000000;KG
30749256;7007484;Estabilizante Duas Rodas COL 20;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;13,152000;13,152000;363547,584000;363542,000000;KG
30749256;;AGUA;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;1325,831000;0,000000;0,000000;0,000000;KG
30749256;7001049;Acido citrico;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;2,192000;2,192000;9905,648000;9945,000000;KG
30749256;7002801;Color Clorofila CrH C-10.000P-WS-AP;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;0,548000;0,548000;142372,592000;142372,000000;KG
30749256;7002800;Color Curcuma CrH T-PT8-WS;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;0,110000;0,110000;14858,250000;15844,000000;KG
30749256;7004061;Annato Novacolor MLS;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;0,110000;0,110000;13444,530000;13916,000000;KG
30749256;7007258;Extracto Lulo IFF SC823563;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;1,754000;1,754000;211257,022000;211258,000000;KG
30749256;3006308;Reproceso mezcla crema;Mezcla Scooping Lulo;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749257;;AGUA;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;1349,661000;0,000000;0,000000;0,000000;KG
30749257;7001375;Azucar Blanco Meals;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;269,640000;269,640000;725331,600000;725259,000000;KG
30749257;7001347;Leche descremada;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;229,194000;229,194000;2825732,826000;2817782,000000;KG
30749257;7003829;Grasa Vegetal Meals;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;202,230000;202,000000;1267375,410000;1265889,000000;KG
30749257;7006634;Glucosa StableSweet 11044;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;112,350000;112,000000;401988,300000;400774,000000;KG
30749257;7006543;Sabor Yogurt en Polvo Pregel;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;44,940000;44,940000;2790010,020000;2790023,000000;KG
30749257;7000548;Suero de leche en polvo;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;22,470000;22,470000;132123,600000;132117,000000;KG
30749257;7007484;Estabilizante Duas Rodas COL 20;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;13,482000;13,482000;372669,444000;372663,000000;KG
30749257;7001049;Acido citrico;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;2,247000;2,247000;10154,193000;10084,000000;KG
30749257;7002798;Color Natural Anato al 2-3;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;0,787000;0,787000;67999,161000;67999,000000;KG
30749257;3006308;Reproceso mezcla crema;Mezcla Scooping Sabor Yogurt Melocoton;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749258;;AGUA;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;1492,916000;0,000000;0,000000;0,000000;KG
30749258;7001375;Azucar Blanco Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;295,920000;295,920000;796024,800000;795945,000000;KG
30749258;7001347;Leche descremada;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;251,532000;251,532000;3101138,028000;3094568,000000;KG
30749258;7003829;Grasa Vegetal Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;221,940000;222,000000;1390897,980000;1391225,000000;KG
30749258;7006634;Glucosa StableSweet 11044;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;123,300000;122,000000;441167,400000;436558,000000;KG
30749258;7000548;Suero de leche en polvo;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;49,320000;49,320000;290001,600000;289987,000000;KG
30749258;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;14,796000;14,796000;408991,032000;408984,000000;KG
30749258;7001531;Maltodextrina 18-22;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;12,330000;12,330000;61428,060000;61426,000000;KG
30749258;7001989;Aroma cuatro leches DR 5082068700059999;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;3,699000;3,699000;189618,138000;189620,000000;KG
30749258;7004061;Annato Novacolor MLS;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,247000;0,247000;30189,081000;31248,000000;KG
30749258;3006308;Reproceso mezcla crema;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749259;;AGUA;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;1426,322000;0,000000;0,000000;0,000000;KG
30749259;7001375;Azucar Blanco Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;282,720000;282,720000;760516,800000;760440,000000;KG
30749259;7001347;Leche descremada;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;240,312000;240,312000;2962806,648000;2956530,000000;KG
30749259;7003829;Grasa Vegetal Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;212,040000;212,000000;1328854,680000;1328557,000000;KG
30749259;7006634;Glucosa StableSweet 11044;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;117,800000;117,000000;421488,400000;418666,000000;KG
30749259;7000548;Suero de leche en polvo;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;47,120000;47,120000;277065,600000;277051,000000;KG
30749259;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;14,136000;14,136000;390747,312000;390741,000000;KG
30749259;7001531;Maltodextrina 18-22;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;11,780000;11,780000;58687,960000;58686,000000;KG
30749259;7001989;Aroma cuatro leches DR 5082068700059999;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;3,534000;3,534000;181159,908000;181162,000000;KG
30749259;7004061;Annato Novacolor MLS;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,236000;0,236000;28844,628000;29857,000000;KG
30749259;3006308;Reproceso mezcla crema;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749260;;AGUA;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;497,639000;0,000000;0,000000;0,000000;KG
30749260;7001375;Azucar Blanco Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;98,640000;98,640000;265341,600000;265315,000000;KG
30749260;7001347;Leche descremada;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;83,844000;83,844000;1033712,676000;1031523,000000;KG
30749260;7003829;Grasa Vegetal Meals;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;73,980000;74,000000;463632,660000;463742,000000;KG
30749260;7006634;Glucosa StableSweet 11044;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;41,100000;41,000000;147055,800000;146712,000000;KG
30749260;7000548;Suero de leche en polvo;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;16,440000;16,440000;96667,200000;96662,000000;KG
30749260;7007484;Estabilizante Duas Rodas COL 20;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;4,932000;4,932000;136330,344000;136328,000000;KG
30749260;7001531;Maltodextrina 18-22;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;4,110000;4,110000;20476,020000;20475,000000;KG
30749260;7001989;Aroma cuatro leches DR 5082068700059999;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;1,233000;1,233000;63206,046000;63207,000000;KG
30749260;7004061;Annato Novacolor MLS;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,083000;0,083000;10144,509000;10500,000000;KG
30749260;3006308;Reproceso mezcla crema;Mezcla scooping tres leches;jul;29/07/2026;MP;Mezclas;0,001000;0,000000;3,587000;0,000000;KG
30749261;;AGUA;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;1494,396000;0,000000;0,000000;0,000000;KG
30749261;7001375;Azucar Blanco Meals;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;295,920000;295,920000;796024,800000;795945,000000;KG
30749261;7001347;Leche descremada;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;251,532000;251,532000;3105917,136000;3097471,000000;KG
30749261;7003829;Grasa Vegetal Meals;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;221,940000;257,000000;1393117,380000;1610910,000000;KG
30749261;7006634;Glucosa StableSweet 11044;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;123,300000;171,000000;441167,400000;611896,000000;KG
30749261;7000548;Suero de leche en polvo;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;49,320000;49,320000;290001,600000;289986,000000;KG
30749261;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;14,796000;14,796000;398145,564000;398140,000000;KG
30749261;7006526;Aroma Artif. Vainilla 08517009;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;0,740000;0,740000;22759,440000;22759,000000;KG
30749261;7001906;Extracto vainilla  MEX-EC0306525;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;1,727000;1,727000;35988,953000;35390,000000;KG
30749261;7001531;Maltodextrina 18-22;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;12,330000;12,330000;61428,060000;61426,000000;KG
30749261;3006308;Reproceso mezcla crema;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749262;;AGUA;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;1494,396000;0,000000;0,000000;0,000000;KG
30749262;7001375;Azucar Blanco Meals;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;295,920000;295,920000;796024,800000;795945,000000;KG
30749262;7001347;Leche descremada;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;251,532000;251,532000;3105917,136000;3097471,000000;KG
30749262;7003829;Grasa Vegetal Meals;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;221,940000;256,000000;1393117,380000;1604643,000000;KG
30749262;7006634;Glucosa StableSweet 11044;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;123,300000;171,000000;441167,400000;611896,000000;KG
30749262;7000548;Suero de leche en polvo;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;49,320000;49,320000;290001,600000;289986,000000;KG
30749262;7008656;Cremodan Shape Pro- DANISCO;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;14,796000;14,796000;398145,564000;398141,000000;KG
30749262;7006526;Aroma Artif. Vainilla 08517009;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;0,740000;0,740000;22759,440000;22759,000000;KG
30749262;7001906;Extracto vainilla  MEX-EC0306525;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;1,727000;1,727000;35988,953000;35390,000000;KG
30749262;7001531;Maltodextrina 18-22;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;12,330000;12,330000;61428,060000;61426,000000;KG
30749262;3006308;Reproceso mezcla crema;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;0,003000;0,000000;10,761000;0,000000;KG
30749263;;AGUA;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;1494,396000;0,000000;0,000000;0,000000;KG
30749263;7001375;Azucar Blanco Meals;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;295,920000;295,920000;796024,800000;795945,000000;KG
30749263;7001347;Leche descremada;Mezcla scooping vainilla;jul;29/07/2026;MP;Mezclas;251,532000;251,532000;3105917,136000;3097471,000000;KG
